Station;Culture_start;Assay_start;Treatment_sal;Replicate;Time;Active
BOK;2023-09-09;2024-04-15;1;3;48;0
BOK;2023-09-09;2024-04-15;2;1;48;0
BOK;2023-09-09;2024-04-15;2;1;48;0
BOK;2023-09-09;2024-04-15;2;1;48;0
BOK;2023-09-09;2024-04-15;2;1;48;0
BOK;2023-09-09;2024-04-15;2;1;48;0
BOK;2023-09-09;2024-04-15;2;2;48;1
BOK;2023-09-09;2024-04-15;2;2;48;0
BOK;2023-09-09;2024-04-15;2;2;48;0
BOK;2023-09-09;2024-04-15;2;2;48;0
BOK;2023-09-09;2024-04-15;2;2;48;0
BOK;2023-09-09;2024-04-15;2;3;48;0
BOK;2023-09-09;2024-04-15;2;3;48;0
BOK;2023-09-09;2024-04-15;2;3;48;0
BOK;2023-09-09;2024-04-15;2;3;48;0
BOK;2023-09-09;2024-04-15;3;1;48;1
BOK;2023-09-09;2024-04-15;3;1;48;1
BOK;2023-09-09;2024-04-15;3;1;48;1
BOK;2023-09-09;2024-04-15;3;1;48;0
BOK;2023-09-09;2024-04-15;3;1;48;0
BOK;2023-09-09;2024-04-15;3;2;48;1
BOK;2023-09-09;2024-04-15;3;2;48;0
BOK;2023-09-09;2024-04-15;3;2;48;0
BOK;2023-09-09;2024-04-15;3;2;48;0
BOK;2023-09-09;2024-04-15;3;2;48;0
BOK;2023-09-09;2024-04-15;3;3;48;1
BOK;2023-09-09;2024-04-15;3;3;48;0
BOK;2023-09-09;2024-04-15;3;3;48;0
BOK;2023-09-09;2024-04-15;3;3;48;0
BOK;2023-09-09;2024-04-15;3;3;48;0
BOK;2023-09-09;2024-04-15;5;1;48;1
BOK;2023-09-09;2024-04-15;5;1;48;1
BOK;2023-09-09;2024-04-15;5;1;48;1
BOK;2023-09-09;2024-04-15;5;1;48;1
BOK;2023-09-09;2024-04-15;5;1;48;1
BOK;2023-09-09;2024-04-15;5;2;48;1
BOK;2023-09-09;2024-04-15;5;2;48;1
BOK;2023-09-09;2024-04-15;5;2;48;1
BOK;2023-09-09;2024-04-15;5;2;48;1
BOK;2023-09-09;2024-04-15;5;2;48;1
BOK;2023-09-09;2024-04-15;5;3;48;1
BOK;2023-09-09;2024-04-15;5;3;48;1
BOK;2023-09-09;2024-04-15;5;3;48;1
BOK;2023-09-09;2024-04-15;5;3;48;1
BOK;2023-09-09;2024-04-15;15;1;48;1
BOK;2023-09-09;2024-04-15;15;1;48;1
BOK;2023-09-09;2024-04-15;15;1;48;1
BOK;2023-09-09;2024-04-15;15;1;48;1
BOK;2023-09-09;2024-04-15;15;1;48;0
BOK;2023-09-09;2024-04-15;15;2;48;1
BOK;2023-09-09;2024-04-15;15;2;48;1
BOK;2023-09-09;2024-04-15;15;2;48;1
BOK;2023-09-09;2024-04-15;15;2;48;1
BOK;2023-09-09;2024-04-15;15;3;48;1
BOK;2023-09-09;2024-04-15;15;3;48;1
BOK;2023-09-09;2024-04-15;15;3;48;1
BOK;2023-09-09;2024-04-15;15;3;48;1
BOK;2023-09-09;2024-04-15;0.1;1;72;0
BOK;2023-09-09;2024-04-15;0.1;1;72;0
BOK;2023-09-09;2024-04-15;0.1;1;72;0
BOK;2023-09-09;2024-04-15;0.1;1;72;0
BOK;2023-09-09;2024-04-15;0.1;1;72;0
BOK;2023-09-09;2024-04-15;0.1;2;72;0
BOK;2023-09-09;2024-04-15;0.1;2;72;0
BOK;2023-09-09;2024-04-15;0.1;2;72;0
BOK;2023-09-09;2024-04-15;0.1;2;72;0
BOK;2023-09-09;2024-04-15;0.1;2;72;0
BOK;2023-09-09;2024-04-15;0.1;3;72;0
BOK;2023-09-09;2024-04-15;0.1;3;72;0
BOK;2023-09-09;2024-04-15;0.1;3;72;0
BOK;2023-09-09;2024-04-15;0.1;3;72;0
BOK;2023-09-09;2024-04-15;0.1;3;72;0
BOK;2023-09-09;2024-04-15;1;1;72;0
BOK;2023-09-09;2024-04-15;1;1;72;0
BOK;2023-09-09;2024-04-15;1;1;72;0
BOK;2023-09-09;2024-04-15;1;1;72;0
BOK;2023-09-09;2024-04-15;1;1;72;0
BOK;2023-09-09;2024-04-15;1;2;72;0
BOK;2023-09-09;2024-04-15;1;2;72;0
BOK;2023-09-09;2024-04-15;1;2;72;0
BOK;2023-09-09;2024-04-15;1;2;72;0
BOK;2023-09-09;2024-04-15;1;2;72;0
BOK;2023-09-09;2024-04-15;1;3;72;0
BOK;2023-09-09;2024-04-15;1;3;72;0
BOK;2023-09-09;2024-04-15;1;3;72;0
BOK;2023-09-09;2024-04-15;1;3;72;0
BOK;2023-09-09;2024-04-15;1;3;72;0
BOK;2023-09-09;2024-04-15;2;1;72;0
BOK;2023-09-09;2024-04-15;2;1;72;0
BOK;2023-09-09;2024-04-15;2;1;72;0
BOK;2023-09-09;2024-04-15;2;1;72;0
BOK;2023-09-09;2024-04-15;2;1;72;0
BOK;2023-09-09;2024-04-15;2;2;72;1
BOK;2023-09-09;2024-04-15;2;2;72;0
BOK;2023-09-09;2024-04-15;2;2;72;0
BOK;2023-09-09;2024-04-15;2;2;72;0
BOK;2023-09-09;2024-04-15;2;2;72;0
BOK;2023-09-09;2024-04-15;2;3;72;0
BOK;2023-09-09;2024-04-15;2;3;72;0
BOK;2023-09-09;2024-04-15;2;3;72;0
BOK;2023-09-09;2024-04-15;2;3;72;0
BOK;2023-09-09;2024-04-15;3;1;72;1
BOK;2023-09-09;2024-04-15;3;1;72;1
BOK;2023-09-09;2024-04-15;3;1;72;0
BOK;2023-09-09;2024-04-15;3;1;72;0
BOK;2023-09-09;2024-04-15;3;1;72;0
BOK;2023-09-09;2024-04-15;3;2;72;1
BOK;2023-09-09;2024-04-15;3;2;72;0
BOK;2023-09-09;2024-04-15;3;2;72;0
BOK;2023-09-09;2024-04-15;3;2;72;0
BOK;2023-09-09;2024-04-15;3;2;72;0
BOK;2023-09-09;2024-04-15;3;3;72;1
BOK;2023-09-09;2024-04-15;3;3;72;0
BOK;2023-09-09;2024-04-15;3;3;72;0
BOK;2023-09-09;2024-04-15;3;3;72;0
BOK;2023-09-09;2024-04-15;3;3;72;0
BOK;2023-09-09;2024-04-15;5;1;72;1
BOK;2023-09-09;2024-04-15;5;1;72;1
BOK;2023-09-09;2024-04-15;5;1;72;1
BOK;2023-09-09;2024-04-15;5;1;72;1
BOK;2023-09-09;2024-04-15;5;1;72;1
BOK;2023-09-09;2024-04-15;5;2;72;1
BOK;2023-09-09;2024-04-15;5;2;72;1
BOK;2023-09-09;2024-04-15;5;2;72;1
BOK;2023-09-09;2024-04-15;5;2;72;1
BOK;2023-09-09;2024-04-15;5;2;72;1
BOK;2023-09-09;2024-04-15;5;3;72;1
BOK;2023-09-09;2024-04-15;5;3;72;1
BOK;2023-09-09;2024-04-15;5;3;72;1
BOK;2023-09-09;2024-04-15;5;3;72;1
BOK;2023-09-09;2024-04-15;15;1;72;1
BOK;2023-09-09;2024-04-15;15;1;72;1
BOK;2023-09-09;2024-04-15;15;1;72;1
BOK;2023-09-09;2024-04-15;15;1;72;1
BOK;2023-09-09;2024-04-15;15;1;72;0
BOK;2023-09-09;2024-04-15;15;2;72;1
BOK;2023-09-09;2024-04-15;15;2;72;1
BOK;2023-09-09;2024-04-15;15;2;72;1
BOK;2023-09-09;2024-04-15;15;2;72;1
BOK;2023-09-09;2024-04-15;15;3;72;1
BOK;2023-09-09;2024-04-15;15;3;72;1
BOK;2023-09-09;2024-04-15;15;3;72;1
BOK;2023-09-09;2024-04-15;15;3;72;1
GDY;2023-09-15;2024-04-23;0.1;1;2;1
GDY;2023-09-15;2024-04-23;0.1;1;2;1
GDY;2023-09-15;2024-04-23;0.1;1;2;1
GDY;2023-09-15;2024-04-23;0.1;1;2;1
GDY;2023-09-15;2024-04-23;0.1;1;2;1
GDY;2023-09-15;2024-04-23;0.1;2;2;1
GDY;2023-09-15;2024-04-23;0.1;2;2;1
GDY;2023-09-15;2024-04-23;0.1;2;2;1
GDY;2023-09-15;2024-04-23;0.1;2;2;1
GDY;2023-09-15;2024-04-23;0.1;2;2;0
GDY;2023-09-15;2024-04-23;0.1;3;2;1
GDY;2023-09-15;2024-04-23;0.1;3;2;1
GDY;2023-09-15;2024-04-23;0.1;3;2;0
GDY;2023-09-15;2024-04-23;0.1;3;2;0
GDY;2023-09-15;2024-04-23;0.1;3;2;0
GDY;2023-09-15;2024-04-23;1;1;2;1
GDY;2023-09-15;2024-04-23;1;1;2;1
GDY;2023-09-15;2024-04-23;1;1;2;1
GDY;2023-09-15;2024-04-23;1;1;2;1
GDY;2023-09-15;2024-04-23;1;2;2;1
GDY;2023-09-15;2024-04-23;1;2;2;1
GDY;2023-09-15;2024-04-23;1;2;2;1
GDY;2023-09-15;2024-04-23;1;2;2;1
GDY;2023-09-15;2024-04-23;1;2;2;1
GDY;2023-09-15;2024-04-23;1;3;2;1
GDY;2023-09-15;2024-04-23;1;3;2;1
GDY;2023-09-15;2024-04-23;1;3;2;1
GDY;2023-09-15;2024-04-23;1;3;2;1
GDY;2023-09-15;2024-04-23;1;3;2;1
GDY;2023-09-15;2024-04-23;2;1;2;1
GDY;2023-09-15;2024-04-23;2;1;2;1
GDY;2023-09-15;2024-04-23;2;1;2;1
GDY;2023-09-15;2024-04-23;2;1;2;1
GDY;2023-09-15;2024-04-23;2;1;2;1
GDY;2023-09-15;2024-04-23;2;2;2;1
GDY;2023-09-15;2024-04-23;2;2;2;1
GDY;2023-09-15;2024-04-23;2;2;2;1
GDY;2023-09-15;2024-04-23;2;2;2;1
GDY;2023-09-15;2024-04-23;2;2;2;1
GDY;2023-09-15;2024-04-23;2;3;2;1
GDY;2023-09-15;2024-04-23;2;3;2;1
GDY;2023-09-15;2024-04-23;2;3;2;1
GDY;2023-09-15;2024-04-23;2;3;2;1
GDY;2023-09-15;2024-04-23;2;3;2;1
GDY;2023-09-15;2024-04-23;3;1;2;1
GDY;2023-09-15;2024-04-23;3;1;2;1
GDY;2023-09-15;2024-04-23;3;1;2;1
GDY;2023-09-15;2024-04-23;3;1;2;1
GDY;2023-09-15;2024-04-23;3;1;2;1
GDY;2023-09-15;2024-04-23;3;2;2;1
GDY;2023-09-15;2024-04-23;3;2;2;1
GDY;2023-09-15;2024-04-23;3;2;2;1
GDY;2023-09-15;2024-04-23;3;2;2;1
GDY;2023-09-15;2024-04-23;3;2;2;1
GDY;2023-09-15;2024-04-23;3;3;2;1
GDY;2023-09-15;2024-04-23;3;3;2;1
GDY;2023-09-15;2024-04-23;3;3;2;1
GDY;2023-09-15;2024-04-23;3;3;2;1
GDY;2023-09-15;2024-04-23;5;1;2;1
GDY;2023-09-15;2024-04-23;5;1;2;1
GDY;2023-09-15;2024-04-23;5;1;2;1
GDY;2023-09-15;2024-04-23;5;1;2;1
GDY;2023-09-15;2024-04-23;5;1;2;1
GDY;2023-09-15;2024-04-23;5;2;2;1
GDY;2023-09-15;2024-04-23;5;2;2;1
GDY;2023-09-15;2024-04-23;5;2;2;1
GDY;2023-09-15;2024-04-23;5;2;2;1
GDY;2023-09-15;2024-04-23;5;2;2;1
GDY;2023-09-15;2024-04-23;5;3;2;1
GDY;2023-09-15;2024-04-23;5;3;2;1
GDY;2023-09-15;2024-04-23;5;3;2;1
GDY;2023-09-15;2024-04-23;5;3;2;1
GDY;2023-09-15;2024-04-23;5;3;2;1
GDY;2023-09-15;2024-04-23;15;1;2;1
GDY;2023-09-15;2024-04-23;15;1;2;1
GDY;2023-09-15;2024-04-23;15;1;2;1
GDY;2023-09-15;2024-04-23;15;1;2;1
GDY;2023-09-15;2024-04-23;15;1;2;1
GDY;2023-09-15;2024-04-23;15;2;2;1
GDY;2023-09-15;2024-04-23;15;2;2;1
GDY;2023-09-15;2024-04-23;15;2;2;1
GDY;2023-09-15;2024-04-23;15;2;2;1
GDY;2023-09-15;2024-04-23;15;3;2;1
GDY;2023-09-15;2024-04-23;15;3;2;1
GDY;2023-09-15;2024-04-23;15;3;2;1
GDY;2023-09-15;2024-04-23;15;3;2;1
GDY;2023-09-15;2024-04-23;15;3;2;1
GDY;2023-09-15;2024-04-23;0.1;1;24;0
GDY;2023-09-15;2024-04-23;0.1;1;24;0
GDY;2023-09-15;2024-04-23;0.1;1;24;0
GDY;2023-09-15;2024-04-23;0.1;1;24;0
GDY;2023-09-15;2024-04-23;0.1;1;24;0
GDY;2023-09-15;2024-04-23;0.1;2;24;0
GDY;2023-09-15;2024-04-23;0.1;2;24;0
GDY;2023-09-15;2024-04-23;0.1;2;24;0
GDY;2023-09-15;2024-04-23;0.1;2;24;0
GDY;2023-09-15;2024-04-23;0.1;2;24;0
GDY;2023-09-15;2024-04-23;0.1;3;24;0
GDY;2023-09-15;2024-04-23;0.1;3;24;0
GDY;2023-09-15;2024-04-23;0.1;3;24;0
GDY;2023-09-15;2024-04-23;0.1;3;24;0
GDY;2023-09-15;2024-04-23;0.1;3;24;0
GDY;2023-09-15;2024-04-23;1;1;24;1
GDY;2023-09-15;2024-04-23;1;1;24;1
GDY;2023-09-15;2024-04-23;1;1;24;1
GDY;2023-09-15;2024-04-23;1;1;24;0
GDY;2023-09-15;2024-04-23;1;2;24;1
GDY;2023-09-15;2024-04-23;1;2;24;1
GDY;2023-09-15;2024-04-23;1;2;24;1
GDY;2023-09-15;2024-04-23;1;2;24;0
GDY;2023-09-15;2024-04-23;1;2;24;0
GDY;2023-09-15;2024-04-23;1;3;24;1
GDY;2023-09-15;2024-04-23;1;3;24;0
GDY;2023-09-15;2024-04-23;1;3;24;0
GDY;2023-09-15;2024-04-23;1;3;24;0
GDY;2023-09-15;2024-04-23;1;3;24;0
GDY;2023-09-15;2024-04-23;2;1;24;1
GDY;2023-09-15;2024-04-23;2;1;24;1
GDY;2023-09-15;2024-04-23;2;1;24;1
GDY;2023-09-15;2024-04-23;2;1;24;1
GDY;2023-09-15;2024-04-23;2;1;24;0
GDY;2023-09-15;2024-04-23;2;2;24;1
GDY;2023-09-15;2024-04-23;2;2;24;1
GDY;2023-09-15;2024-04-23;2;2;24;1
GDY;2023-09-15;2024-04-23;2;2;24;1
GDY;2023-09-15;2024-04-23;2;2;24;0
GDY;2023-09-15;2024-04-23;2;3;24;1
GDY;2023-09-15;2024-04-23;2;3;24;1
GDY;2023-09-15;2024-04-23;2;3;24;1
GDY;2023-09-15;2024-04-23;2;3;24;1
GDY;2023-09-15;2024-04-23;2;3;24;0
GDY;2023-09-15;2024-04-23;3;1;24;1
GDY;2023-09-15;2024-04-23;3;1;24;1
GDY;2023-09-15;2024-04-23;3;1;24;1
GDY;2023-09-15;2024-04-23;3;1;24;1
GDY;2023-09-15;2024-04-23;3;1;24;1
GDY;2023-09-15;2024-04-23;3;2;24;1
GDY;2023-09-15;2024-04-23;3;2;24;1
GDY;2023-09-15;2024-04-23;3;2;24;1
GDY;2023-09-15;2024-04-23;3;2;24;1
GDY;2023-09-15;2024-04-23;3;2;24;1
GDY;2023-09-15;2024-04-23;3;3;24;1
GDY;2023-09-15;2024-04-23;3;3;24;1
GDY;2023-09-15;2024-04-23;3;3;24;1
GDY;2023-09-15;2024-04-23;3;3;24;0
GDY;2023-09-15;2024-04-23;5;1;24;1
GDY;2023-09-15;2024-04-23;5;1;24;1
GDY;2023-09-15;2024-04-23;5;1;24;1
GDY;2023-09-15;2024-04-23;5;1;24;1
GDY;2023-09-15;2024-04-23;5;1;24;1
GDY;2023-09-15;2024-04-23;5;2;24;1
GDY;2023-09-15;2024-04-23;5;2;24;1
GDY;2023-09-15;2024-04-23;5;2;24;1
GDY;2023-09-15;2024-04-23;5;2;24;1
GDY;2023-09-15;2024-04-23;5;2;24;1
GDY;2023-09-15;2024-04-23;5;3;24;1
GDY;2023-09-15;2024-04-23;5;3;24;1
GDY;2023-09-15;2024-04-23;5;3;24;1
GDY;2023-09-15;2024-04-23;5;3;24;1
GDY;2023-09-15;2024-04-23;5;3;24;1
GDY;2023-09-15;2024-04-23;15;1;24;1
GDY;2023-09-15;2024-04-23;15;1;24;1
GDY;2023-09-15;2024-04-23;15;1;24;1
GDY;2023-09-15;2024-04-23;15;1;24;1
GDY;2023-09-15;2024-04-23;15;1;24;1
GDY;2023-09-15;2024-04-23;15;2;24;1
GDY;2023-09-15;2024-04-23;15;2;24;1
GDY;2023-09-15;2024-04-23;15;2;24;1
GDY;2023-09-15;2024-04-23;15;2;24;1
GDY;2023-09-15;2024-04-23;15;3;24;1
GDY;2023-09-15;2024-04-23;15;3;24;1
GDY;2023-09-15;2024-04-23;15;3;24;1
GDY;2023-09-15;2024-04-23;15;3;24;1
GDY;2023-09-15;2024-04-23;15;3;24;1
GDY;2023-09-15;2024-04-23;0.1;1;48;0
GDY;2023-09-15;2024-04-23;0.1;1;48;0
GDY;2023-09-15;2024-04-23;0.1;1;48;0
GDY;2023-09-15;2024-04-23;0.1;1;48;0
GDY;2023-09-15;2024-04-23;0.1;1;48;0
GDY;2023-09-15;2024-04-23;0.1;2;48;0
GDY;2023-09-15;2024-04-23;0.1;2;48;0
GDY;2023-09-15;2024-04-23;0.1;2;48;0
GDY;2023-09-15;2024-04-23;0.1;2;48;0
GDY;2023-09-15;2024-04-23;0.1;2;48;0
GDY;2023-09-15;2024-04-23;0.1;3;48;0
GDY;2023-09-15;2024-04-23;0.1;3;48;0
GDY;2023-09-15;2024-04-23;0.1;3;48;0
GDY;2023-09-15;2024-04-23;0.1;3;48;0
GDY;2023-09-15;2024-04-23;0.1;3;48;0
GDY;2023-09-15;2024-04-23;1;1;48;0
GDY;2023-09-15;2024-04-23;1;1;48;0
GDY;2023-09-15;2024-04-23;1;1;48;0
GDY;2023-09-15;2024-04-23;1;1;48;0
GDY;2023-09-15;2024-04-23;1;2;48;1
GDY;2023-09-15;2024-04-23;1;2;48;0
GDY;2023-09-15;2024-04-23;1;2;48;0
GDY;2023-09-15;2024-04-23;1;2;48;0
GDY;2023-09-15;2024-04-23;1;2;48;0
GDY;2023-09-15;2024-04-23;1;3;48;0
GDY;2023-09-15;2024-04-23;1;3;48;0
GDY;2023-09-15;2024-04-23;1;3;48;0
GDY;2023-09-15;2024-04-23;1;3;48;0
GDY;2023-09-15;2024-04-23;1;3;48;0
GDY;2023-09-15;2024-04-23;2;1;48;1
GDY;2023-09-15;2024-04-23;2;1;48;1
GDY;2023-09-15;2024-04-23;2;1;48;0
GDY;2023-09-15;2024-04-23;2;1;48;0
GDY;2023-09-15;2024-04-23;2;1;48;0
GDY;2023-09-15;2024-04-23;2;2;48;1
GDY;2023-09-15;2024-04-23;2;2;48;1
GDY;2023-09-15;2024-04-23;2;2;48;0
GDY;2023-09-15;2024-04-23;2;2;48;0
GDY;2023-09-15;2024-04-23;2;2;48;0
GDY;2023-09-15;2024-04-23;2;3;48;1
GDY;2023-09-15;2024-04-23;2;3;48;1
GDY;2023-09-15;2024-04-23;2;3;48;1
GDY;2023-09-15;2024-04-23;2;3;48;0
GDY;2023-09-15;2024-04-23;2;3;48;0
GDY;2023-09-15;2024-04-23;3;1;48;1
GDY;2023-09-15;2024-04-23;3;1;48;1
GDY;2023-09-15;2024-04-23;3;1;48;1
GDY;2023-09-15;2024-04-23;3;1;48;1
GDY;2023-09-15;2024-04-23;3;1;48;1
GDY;2023-09-15;2024-04-23;3;2;48;1
GDY;2023-09-15;2024-04-23;3;2;48;1
GDY;2023-09-15;2024-04-23;3;2;48;0
GDY;2023-09-15;2024-04-23;3;2;48;0
GDY;2023-09-15;2024-04-23;3;2;48;0
GDY;2023-09-15;2024-04-23;3;3;48;1
GDY;2023-09-15;2024-04-23;3;3;48;0
GDY;2023-09-15;2024-04-23;3;3;48;0
GDY;2023-09-15;2024-04-23;3;3;48;0
GDY;2023-09-15;2024-04-23;5;1;48;1
GDY;2023-09-15;2024-04-23;5;1;48;1
GDY;2023-09-15;2024-04-23;5;1;48;1
GDY;2023-09-15;2024-04-23;5;1;48;1
GDY;2023-09-15;2024-04-23;5;1;48;1
GDY;2023-09-15;2024-04-23;5;2;48;1
GDY;2023-09-15;2024-04-23;5;2;48;1
GDY;2023-09-15;2024-04-23;5;2;48;1
GDY;2023-09-15;2024-04-23;5;2;48;1
GDY;2023-09-15;2024-04-23;5;2;48;1
GDY;2023-09-15;2024-04-23;5;3;48;1
GDY;2023-09-15;2024-04-23;5;3;48;1
GDY;2023-09-15;2024-04-23;5;3;48;1
GDY;2023-09-15;2024-04-23;5;3;48;1
GDY;2023-09-15;2024-04-23;5;3;48;1
GDY;2023-09-15;2024-04-23;15;1;48;1
GDY;2023-09-15;2024-04-23;15;1;48;1
GDY;2023-09-15;2024-04-23;15;1;48;1
GDY;2023-09-15;2024-04-23;15;1;48;1
GDY;2023-09-15;2024-04-23;15;1;48;1
GDY;2023-09-15;2024-04-23;15;2;48;1
GDY;2023-09-15;2024-04-23;15;2;48;1
GDY;2023-09-15;2024-04-23;15;2;48;1
GDY;2023-09-15;2024-04-23;15;2;48;1
GDY;2023-09-15;2024-04-23;15;3;48;1
GDY;2023-09-15;2024-04-23;15;3;48;1
GDY;2023-09-15;2024-04-23;15;3;48;1
GDY;2023-09-15;2024-04-23;15;3;48;1
GDY;2023-09-15;2024-04-23;15;3;48;1
GDY;2023-09-15;2024-04-23;0.1;1;72;0
GDY;2023-09-15;2024-04-23;0.1;1;72;0
GDY;2023-09-15;2024-04-23;0.1;1;72;0
GDY;2023-09-15;2024-04-23;0.1;1;72;0
GDY;2023-09-15;2024-04-23;0.1;1;72;0
GDY;2023-09-15;2024-04-23;0.1;2;72;0
GDY;2023-09-15;2024-04-23;0.1;2;72;0
GDY;2023-09-15;2024-04-23;0.1;2;72;0
GDY;2023-09-15;2024-04-23;0.1;2;72;0
GDY;2023-09-15;2024-04-23;0.1;2;72;0
GDY;2023-09-15;2024-04-23;0.1;3;72;0
GDY;2023-09-15;2024-04-23;0.1;3;72;0
GDY;2023-09-15;2024-04-23;0.1;3;72;0
GDY;2023-09-15;2024-04-23;0.1;3;72;0
GDY;2023-09-15;2024-04-23;0.1;3;72;0
GDY;2023-09-15;2024-04-23;1;1;72;0
GDY;2023-09-15;2024-04-23;1;1;72;0
GDY;2023-09-15;2024-04-23;1;1;72;0
GDY;2023-09-15;2024-04-23;1;1;72;0
GDY;2023-09-15;2024-04-23;1;2;72;1
GDY;2023-09-15;2024-04-23;1;2;72;0
GDY;2023-09-15;2024-04-23;1;2;72;0
GDY;2023-09-15;2024-04-23;1;2;72;0
GDY;2023-09-15;2024-04-23;1;2;72;0
GDY;2023-09-15;2024-04-23;1;3;72;0
GDY;2023-09-15;2024-04-23;1;3;72;0
GDY;2023-09-15;2024-04-23;1;3;72;0
GDY;2023-09-15;2024-04-23;1;3;72;0
GDY;2023-09-15;2024-04-23;1;3;72;0
GDY;2023-09-15;2024-04-23;2;1;72;1
GDY;2023-09-15;2024-04-23;2;1;72;0
GDY;2023-09-15;2024-04-23;2;1;72;0
GDY;2023-09-15;2024-04-23;2;1;72;0
GDY;2023-09-15;2024-04-23;2;1;72;0
GDY;2023-09-15;2024-04-23;2;2;72;1
GDY;2023-09-15;2024-04-23;2;2;72;1
GDY;2023-09-15;2024-04-23;2;2;72;0
GDY;2023-09-15;2024-04-23;2;2;72;0
GDY;2023-09-15;2024-04-23;2;2;72;0
GDY;2023-09-15;2024-04-23;2;3;72;1
GDY;2023-09-15;2024-04-23;2;3;72;0
GDY;2023-09-15;2024-04-23;2;3;72;0
GDY;2023-09-15;2024-04-23;2;3;72;0
GDY;2023-09-15;2024-04-23;2;3;72;0
GDY;2023-09-15;2024-04-23;3;1;72;1
GDY;2023-09-15;2024-04-23;3;1;72;1
GDY;2023-09-15;2024-04-23;3;1;72;1
GDY;2023-09-15;2024-04-23;3;1;72;1
GDY;2023-09-15;2024-04-23;3;1;72;0
GDY;2023-09-15;2024-04-23;3;2;72;1
GDY;2023-09-15;2024-04-23;3;2;72;1
GDY;2023-09-15;2024-04-23;3;2;72;0
GDY;2023-09-15;2024-04-23;3;2;72;0
GDY;2023-09-15;2024-04-23;3;2;72;0
GDY;2023-09-15;2024-04-23;3;3;72;1
GDY;2023-09-15;2024-04-23;3;3;72;0
GDY;2023-09-15;2024-04-23;3;3;72;0
GDY;2023-09-15;2024-04-23;3;3;72;0
GDY;2023-09-15;2024-04-23;5;1;72;1
GDY;2023-09-15;2024-04-23;5;1;72;1
GDY;2023-09-15;2024-04-23;5;1;72;1
GDY;2023-09-15;2024-04-23;5;1;72;1
GDY;2023-09-15;2024-04-23;5;1;72;1
GDY;2023-09-15;2024-04-23;5;2;72;1
GDY;2023-09-15;2024-04-23;5;2;72;1
GDY;2023-09-15;2024-04-23;5;2;72;1
GDY;2023-09-15;2024-04-23;5;2;72;1
GDY;2023-09-15;2024-04-23;5;2;72;1
GDY;2023-09-15;2024-04-23;5;3;72;1
GDY;2023-09-15;2024-04-23;5;3;72;1
GDY;2023-09-15;2024-04-23;5;3;72;1
GDY;2023-09-15;2024-04-23;5;3;72;1
GDY;2023-09-15;2024-04-23;5;3;72;0
GDY;2023-09-15;2024-04-23;15;1;72;1
GDY;2023-09-15;2024-04-23;15;1;72;1
GDY;2023-09-15;2024-04-23;15;1;72;1
GDY;2023-09-15;2024-04-23;15;1;72;1
GDY;2023-09-15;2024-04-23;15;1;72;1
GDY;2023-09-15;2024-04-23;15;2;72;1
GDY;2023-09-15;2024-04-23;15;2;72;1
GDY;2023-09-15;2024-04-23;15;2;72;1
GDY;2023-09-15;2024-04-23;15;2;72;1
GDY;2023-09-15;2024-04-23;15;3;72;1
GDY;2023-09-15;2024-04-23;15;3;72;1
GDY;2023-09-15;2024-04-23;15;3;72;1
GDY;2023-09-15;2024-04-23;15;3;72;1
GDY;2023-09-15;2024-04-23;15;3;72;1
LL17;2023-08-15;2024-04-24;0.1;1;2;1
LL17;2023-08-15;2024-04-24;0.1;1;2;1
LL17;2023-08-15;2024-04-24;0.1;1;2;1
LL17;2023-08-15;2024-04-24;0.1;1;2;0
LL17;2023-08-15;2024-04-24;0.1;1;2;0
LL17;2023-08-15;2024-04-24;0.1;2;2;1
LL17;2023-08-15;2024-04-24;0.1;2;2;1
LL17;2023-08-15;2024-04-24;0.1;2;2;1
LL17;2023-08-15;2024-04-24;0.1;2;2;1
LL17;2023-08-15;2024-04-24;0.1;3;2;1
LL17;2023-08-15;2024-04-24;0.1;3;2;0
LL17;2023-08-15;2024-04-24;0.1;3;2;0
LL17;2023-08-15;2024-04-24;0.1;3;2;0
LL17;2023-08-15;2024-04-24;0.1;3;2;0
LL17;2023-08-15;2024-04-24;1;1;2;1
LL17;2023-08-15;2024-04-24;1;1;2;1
LL17;2023-08-15;2024-04-24;1;1;2;1
LL17;2023-08-15;2024-04-24;1;1;2;1
LL17;2023-08-15;2024-04-24;1;1;2;1
LL17;2023-08-15;2024-04-24;1;2;2;1
LL17;2023-08-15;2024-04-24;1;2;2;1
LL17;2023-08-15;2024-04-24;1;2;2;1
LL17;2023-08-15;2024-04-24;1;2;2;1
LL17;2023-08-15;2024-04-24;1;2;2;1
LL17;2023-08-15;2024-04-24;1;3;2;1
LL17;2023-08-15;2024-04-24;1;3;2;1
LL17;2023-08-15;2024-04-24;1;3;2;1
LL17;2023-08-15;2024-04-24;1;3;2;1
LL17;2023-08-15;2024-04-24;1;3;2;1
LL17;2023-08-15;2024-04-24;2;1;2;1
LL17;2023-08-15;2024-04-24;2;1;2;1
LL17;2023-08-15;2024-04-24;2;1;2;1
LL17;2023-08-15;2024-04-24;2;1;2;1
LL17;2023-08-15;2024-04-24;2;1;2;1
LL17;2023-08-15;2024-04-24;2;2;2;1
LL17;2023-08-15;2024-04-24;2;2;2;1
LL17;2023-08-15;2024-04-24;2;2;2;1
LL17;2023-08-15;2024-04-24;2;2;2;1
LL17;2023-08-15;2024-04-24;2;3;2;1
